"ID","sex","DOB","age97","compcoll_age25","race","father_educ_years","mother_educ_years","parinc","intact","sibsz","region_age17","urban_rural_age17","asvab_mv_pct","grades8th","hsprog","gpa","peers_aspiration_college","delinq","tchgood","schsafe","marstat_age17","res_children_age17","weeks_Unemployed","weeks_Out of labor force","weeks_Employed","weeks_Not working (unclear if unemployed or NILF)","weeks_Active military","prop_Unemployed","prop_Out of labor force","prop_Employed","prop_Not working (unclear if unemployed or NILF)","prop_Active military"
1811,"M",1984-10-01,12,1,"Non-Black / Non-Hispanic",16,16,47336.6666666667,1,6,"North Central","Urban",26.23,4,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,0,737,0,0,0,0,1,0,0
1812,"F",1983-08-01,13,1,"Non-Black / Non-Hispanic",13,20,80500,1,1,"North Central","Urban",78.293,4,1,4,"About half (50%)",0,1,1,"Never married",0,0,7,785,0,0,0,0.00883838383838384,0.991161616161616,0,0
1813,"M",1981-06-01,15,0,"Non-Black / Non-Hispanic",12,12,41990,0,7,"North Central","Urban",26.85,2.5,0,2,"About 75%",5,1,1,"Never married",0,0,303,505,94,0,0,0.335920177383592,0.559866962305987,0.104212860310421,0
1814,"F",1983-04-01,13,0,"Non-Black / Non-Hispanic",12,12,45530,0,7,"North Central","Urban",13.662,2.5,0,2.5,"About 75%",1,1,1,"Never married",0,49,577,213,0,0,0.0584028605482718,0.687723480333731,0.253873659117998,0,0
1815,"M",1980-08-01,16,1,"Non-Black / Non-Hispanic",16,14,68000,1,3,"North Central","Urban",51.759,3,0,3,"About half (50%)",0,1,1,"Never married",0,0,0,953,0,0,0,0,1,0,0
1816,"M",1980-08-01,16,0,"Hispanic",16,14,67100,1,3,"North Central","Urban",27.256,2.5,0,2.5,"Almost all (>90%)",0,1,1,"Never married",0,98,92,761,0,0,0.103049421661409,0.0967402733964248,0.800210304942166,0,0
1817,"M",1983-04-01,13,1,"Non-Black / Non-Hispanic",16,16,76840,1,3,"North Central","Urban",67.046,3.5,1,3,"Almost all (>90%)",0,1,0,"Never married",0,15,1,793,0,0,0.0185414091470952,0.00123609394313968,0.980222496909765,0,0
1818,"F",1983-03-01,13,0,"Black",12,12,13750,0,6,"North Central","Urban",NA,3.5,1,2.5,"About half (50%)",1,1,0,"Never married",0,11,0,802,0,0,0.013530135301353,0,0.986469864698647,0,0
1819,"M",1981-07-01,15,0,"Non-Black / Non-Hispanic",15,12,60000,0,11,"North Central","Urban",34.967,1.5,1,1.5,"About half (50%)",4,1,1,"Never married",0,0,7,908,0,0,0,0.00765027322404372,0.992349726775956,0,0
1820,"M",1981-04-01,15,1,"Non-Black / Non-Hispanic",19,16,28500,0,2,"North Central","Urban",81.111,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,70,18,845,0,0,0.07502679528403,0.0192926045016077,0.905680600214362,0,0
1821,"F",1980-12-01,16,0,"Non-Black / Non-Hispanic",16,14,28400,0,2,"North Central","Urban",59.675,4,0,4,"Almost all (>90%)",1,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,"F",1980-12-01,16,0,"Non-Black / Non-Hispanic",16,14,28400,0,2,"North Central","Urban",69.078,4,0,3.5,"About half (50%)",1,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,"M",1984-01-01,12,0,"Non-Black / Non-Hispanic",16,12,35414,0,3,"North Central","Urban",51.823,1.5,0,1.5,"About half (50%)",1,1,1,"Never married",0,63,66,668,0,0,0.0790464240903388,0.082810539523212,0.838143036386449,0,0
1824,"F",1982-12-01,14,1,"Non-Black / Non-Hispanic",18,16,95700,1,3,"North Central","Urban",76.073,4,0,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,391,445,0,0,0,0.467703349282297,0.532296650717703,0,0
1825,"M",1984-06-01,12,1,"Non-Black / Non-Hispanic",12,12,97500,1,2,"North Central","Urban",70.724,4,0,4,"About 75%",0,1,1,"Never married",0,8,18,723,0,0,0.0106809078771696,0.0240320427236315,0.965287049399199,0,0
1826,"M",1981-10-01,15,1,"Non-Black / Non-Hispanic",16,16,49615,1,3,"North Central","Urban",85.409,4,1,3,"Almost all (>90%)",0,1,1,"Never married",0,0,1,886,0,0,0,0.00112739571589628,0.998872604284104,0,0
1827,"M",1982-01-01,14,0,"Non-Black / Non-Hispanic",16,12,62050,1,3,"North Central","Urban",52.93,1.5,0,1.5,"About half (50%)",2,1,1,"Never married",0,0,0,875,0,0,0,0,1,0,0
1828,"M",1983-07-01,13,0,"Non-Black / Non-Hispanic",16,12,113250,1,3,"North Central","Urban",93.188,0,0,1.5,"About 75%",5,0,1,"Never married",0,6,274,405,0,10,0.00863309352517986,0.394244604316547,0.58273381294964,0,0.0143884892086331
1829,"F",1983-03-01,13,1,"Non-Black / Non-Hispanic",20,20,8003,1,2,"North Central","Urban",77.983,3.5,0,3,"Almost all (>90%)",0,1,1,"Never married",1,3,3,808,0,0,0.00368550368550369,0.00368550368550369,0.992628992628993,0,0
1830,"M",1980-11-01,16,1,"Non-Black / Non-Hispanic",20,12,79375,0,4,"North Central","Urban",84.631,3,1,3,"About half (50%)",3,1,1,"Never married",0,0,2,976,0,0,0,0.00204498977505112,0.997955010224949,0,0
1831,"M",1983-09-01,13,1,"Non-Black / Non-Hispanic",12,14,268698.333333333,0,7,"North Central","Urban",56.505,2,1,1.5,"Almost all (>90%)",1,1,1,"Never married",0,3,6,778,0,0,0.00381194409148666,0.00762388818297332,0.98856416772554,0,0
1832,"M",1984-12-01,12,0,"Non-Black / Non-Hispanic",14,16,58375,0,1,"Non-interview","Non-interview",NA,2.5,1,2,"Almost all (>90%)",1,1,1,"Never married",0,2,38,596,0,0,0.00314465408805031,0.059748427672956,0.937106918238994,0,0
1833,"F",1983-10-01,13,0,"Non-Black / Non-Hispanic",10,9,90000,0,2,"North Central","Urban",39.234,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,40,28,734,0,0,0.0498753117206983,0.0349127182044888,0.915211970074813,0,0
1834,"M",1983-12-01,13,0,"Non-Black / Non-Hispanic",12,13,61225,1,6,"North Central","Urban",15.403,1.5,0,2.5,"About half (50%)",2,0,0,"Never married",0,0,0,733,41,0,0,0,0.94702842377261,0.0529715762273902,0
1836,"M",1982-07-01,14,0,"Non-Black / Non-Hispanic",NA,NA,48533.3333333333,0,1,"North Central","Urban",95.854,3.5,1,4,"Almost all (>90%)",1,1,1,"Never married",0,0,2,846,0,0,0,0.00235849056603774,0.997641509433962,0,0
1837,"F",1981-03-01,15,1,"Non-Black / Non-Hispanic",18,20,91150,1,2,"North Central","Urban",71.068,4,1,4,"About 75%",0,1,1,"Never married",0,0,17,904,0,0,0,0.0184581976112921,0.981541802388708,0,0
1838,"M",1981-05-01,15,0,"Non-Black / Non-Hispanic",NA,NA,246474,0,1,"North Central","Urban",85.466,1.5,1,2.5,"Almost all (>90%)",3,1,1,"Never married",0,18,179,724,0,0,0.0195439739413681,0.194353963083605,0.786102062975027,0,0
1839,"F",1980-08-01,16,0,"Black",18,18,27375,0,3,"North Central","Urban",85.899,3,0,4,"About half (50%)",0,1,1,"Never married",0,0,7,939,0,0,0,0.00739957716701903,0.992600422832981,0,0
1840,"F",1982-11-01,14,1,"Black",18,18,55083.3333333333,0,3,"North Central","Urban",99.655,4,0,2,"Almost all (>90%)",1,1,1,"Never married",0,0,0,836,0,0,0,0,1,0,0
1841,"F",1984-11-01,12,1,"Black",18,18,26750,0,3,"North Central","Urban",45.647,4,0,4,"About 75%",1,1,0,"Never married",0,20,3,710,0,0,0.0272851296043656,0.00409276944065484,0.96862210095498,0,0
1844,"F",1983-08-01,13,1,"Non-Black / Non-Hispanic",11,10,27750,NA,NA,"North Central","Urban",NA,3.5,1,3.5,"About 25%",1,1,0,"Never married",0,3,118,710,0,0,0.0036101083032491,0.141997593261131,0.85439229843562,0,0
1845,"M",1983-05-01,13,0,"Black",12,11,8462,0,13,"North Central","Urban",22.994,1.5,0,2,"About half (50%)",1,1,1,"Never married",0,131,315,365,0,0,0.161528976572133,0.388409371146732,0.450061652281134,0,0
1846,"F",1984-11-01,12,0,"Black",12,11,5462,0,13,"North Central","Urban",9.1,3,0,2.5,"Almost all (>90%)",1,0,1,"Never married",1,20,618,89,0,0,0.0275103163686382,0.850068775790922,0.12242090784044,0,0
1847,"M",1983-05-01,13,0,"Black",20,16,22049,0,3,"North Central","Urban",91.502,4,1,3.5,"About half (50%)",0,1,1,"Never married",0,25,124,657,0,0,0.0310173697270471,0.153846153846154,0.815136476426799,0,0
1848,"F",1980-05-01,16,0,"Mixed Race (Non-Hispanic)",12,12,29318,0,2,"North Central","Urban",71.217,3,0,3.5,"About half (50%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,"M",1980-02-01,16,0,"Black",16,12,39900,0,4,"North Central","Urban",26.059,3.5,0,2.5,"About 75%",1,1,1,"Never married",0,0,0,770,0,0,0,0,1,0,0
1850,"F",1981-03-01,15,0,"Black",16,12,18166.6666666667,1,1,"North Central","Urban",64.359,3.5,0,3,"About half (50%)",3,1,1,"Never married",0,45,1,813,0,0,0.0523864959254948,0.00116414435389988,0.946449359720605,0,0
1851,"M",1982-05-01,14,0,"Black",16,12,NA,NA,NA,"North Central","Urban",22.172,3.5,0,3.5,"Almost all (>90%)",7,1,1,"Never married",0,132,278,382,0,74,0.152424942263279,0.321016166281755,0.441108545034642,0,0.0854503464203233
1852,"M",1980-09-01,16,0,"Non-Black / Non-Hispanic",10,9,40000,0,4,"North Central","Urban",NA,3.5,0,3.5,"About half (50%)",1,0,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,"M",1981-05-01,15,0,"Black",16,20,62000,1,5,"North Central","Urban",72.455,3,1,2.5,"Almost all (>90%)",3,1,1,"Never married",0,3,3,605,1,0,0.00490196078431373,0.00490196078431373,0.988562091503268,0.00163398692810458,0
1854,"M",1980-03-01,16,0,"Non-Black / Non-Hispanic",11,11,45000,0,4,"North Central","Urban",33.875,2,0,1.5,"About 75%",2,1,1,"Never married",0,48,44,881,1,0,0.0492813141683778,0.0451745379876797,0.904517453798768,0.00102669404517454,0
1855,"F",1980-08-01,16,0,"Non-Black / Non-Hispanic",12,13,50875,1,1,"North Central","Urban",69.12,2.5,0,3.5,"Almost all (>90%)",0,1,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,"F",1981-07-01,15,0,"Non-Black / Non-Hispanic",16,16,78233.3333333333,1,3,"North Central","Urban",99.698,4,1,4,"About 75%",0,1,1,"Never married",0,4,34,863,0,0,0.00443951165371809,0.0377358490566038,0.957824639289678,0,0
1857,"M",1984-03-01,12,1,"Non-Black / Non-Hispanic",16,16,93255,1,3,"North Central","Urban",89.855,3.5,0,3.5,"About half (50%)",0,1,1,"Never married",0,0,0,760,0,0,0,0,1,0,0
1858,"F",1981-09-01,15,1,"Non-Black / Non-Hispanic",20,20,160250,1,3,"North Central","Urban",98.74,4,0,4,"About 75%",0,1,1,"Never married",0,0,7,886,0,0,0,0.00783874580067189,0.992161254199328,0,0
1859,"M",1981-06-01,15,0,"Non-Black / Non-Hispanic",16,16,74500,1,4,"North Central","Urban",60.012,3,0,2.5,"About 75%",3,1,1,"Never married",0,0,0,931,0,0,0,0,1,0,0
1860,"F",1980-02-01,16,1,"Non-Black / Non-Hispanic",14,12,70270,1,1,"North Central","Urban",96.727,4,0,4,"Almost all (>90%)",1,1,1,"Never married",0,0,5,975,0,0,0,0.00510204081632653,0.994897959183674,0,0
1861,"M",1981-04-01,15,1,"Non-Black / Non-Hispanic",14,12,72383.3333333333,1,1,"North Central","Urban",80.37,3.5,0,4,"About 75%",0,1,1,"Never married",0,0,0,824,0,0,0,0,1,0,0
1862,"F",1984-10-01,12,1,"Non-Black / Non-Hispanic",16,18,111166.666666667,1,3,"North Central","Urban",83.526,3.5,1,4,"Almost all (>90%)",3,0,0,"Never married",0,0,3,728,0,0,0,0.00410396716826265,0.995896032831737,0,0
1864,"F",1981-04-01,15,1,"Non-Black / Non-Hispanic",17,18,122653,1,2,"North Central","Urban",72.828,2.5,0,2.5,"About 75%",3,1,1,"Never married",0,0,0,914,0,0,0,0,1,0,0
1865,"F",1981-02-01,15,0,"Non-Black / Non-Hispanic",12,11,51503,0,2,"North Central","Urban",5.094,3,0,3.5,"About half (50%)",0,1,1,"Never married",0,9,68,548,0,0,0.0144,0.1088,0.8768,0,0
1866,"F",1982-02-01,14,0,"Non-Black / Non-Hispanic",12,13,47250,0,2,"North Central","Urban",36.88,1,0,2,"About 25%",1,1,0,"Never married",0,0,63,822,0,0,0,0.0711864406779661,0.928813559322034,0,0
1867,"M",1982-09-01,14,0,"Mixed Race (Non-Hispanic)",13,14,47650,0,1,"North Central","Urban",23.042,4,0,2,"About 75%",2,1,1,"Never married",0,114,208,316,0,0,0.178683385579937,0.326018808777429,0.495297805642633,0,0
1868,"M",1984-11-01,12,1,"Mixed Race (Non-Hispanic)",13,14,57750,NA,NA,"North Central","Urban",4.562,3.5,0,3,"About half (50%)",2,1,1,"Never married",0,115,1,640,0,0,0.152116402116402,0.00132275132275132,0.846560846560847,0,0
1869,"M",1983-05-01,13,0,"Mixed Race (Non-Hispanic)",14,12,22145.5,0,3,"North Central","Urban",67.733,3,0,2.5,"About 75%",2,1,1,"Never married",0,26,35,538,0,213,0.0320197044334975,0.0431034482758621,0.66256157635468,0,0.262315270935961
1870,"F",1984-08-01,12,0,"Mixed Race (Non-Hispanic)",14,12,87500,NA,NA,"North Central","Urban",34.176,1.5,0,2,"About half (50%)",1,1,1,"Never married",0,38,70,633,0,0,0.0512820512820513,0.0944669365721997,0.854251012145749,0,0
1871,"M",1983-09-01,13,0,"Mixed Race (Non-Hispanic)",NA,NA,15000,0,8,"North Central","Urban",2.101,2.5,0,4,"About half (50%)",0,1,1,"Never married",0,143,37,602,19,0,0.17852684144819,0.0461922596754057,0.751560549313358,0.0237203495630462,0
1872,"M",1981-12-01,15,0,"Hispanic",11,13,20900,0,4,"North Central","Urban",12.042,2,0,3.5,"About 75%",5,1,0,"Never married",0,42,5,837,0,0,0.0475113122171946,0.00565610859728507,0.94683257918552,0,0
1873,"M",1980-03-01,16,0,"Non-Black / Non-Hispanic",12,11,88505,1,4,"North Central","Urban",61.196,4,1,2.5,"About 25%",3,1,1,"Never married",0,120,3,857,0,0,0.122448979591837,0.00306122448979592,0.874489795918367,0,0
1874,"F",1982-06-01,14,0,"Non-Black / Non-Hispanic",12,11,61166.6666666667,1,4,"North Central","Urban",57.322,4,0,3.5,"About 75%",1,1,1,"Never married",0,0,53,805,0,0,0,0.0617715617715618,0.938228438228438,0,0
1875,"F",1984-01-01,12,0,"Non-Black / Non-Hispanic",NA,NA,100,NA,NA,"North Central","Urban",34.667,3.5,0,3.5,"About 75%",0,1,0,"Married",2,0,38,650,0,0,0,0.0552325581395349,0.944767441860465,0,0
1876,"F",1981-03-01,15,0,"Non-Black / Non-Hispanic",16,16,NA,1,4,"North Central","Urban",53.822,2.5,0,3,"About 75%",2,1,1,"Never married",0,0,11,828,0,0,0,0.0131108462455304,0.98688915375447,0,0
1878,"M",1984-08-01,12,0,"Non-Black / Non-Hispanic",12,12,45000,1,5,"North Central","Urban",NA,1,0,1.5,"About half (50%)",2,1,1,"Never married",0,11,3,610,0,0,0.0176282051282051,0.00480769230769231,0.977564102564103,0,0
1880,"F",1982-05-01,14,1,"Non-Black / Non-Hispanic",12,12,45570.3333333333,0,1,"North Central","Urban",72.197,3.5,0,3.5,"Almost all (>90%)",1,1,1,"Never married",0,0,15,842,0,0,0,0.0175029171528588,0.982497082847141,0,0
1882,"M",1981-01-01,15,0,"Non-Black / Non-Hispanic",17,13,52533.3333333333,1,6,"North Central","Unknown",85.935,3,1,3,"About 75%",0,1,0,"Never married",0,1,16,912,0,0,0.00107642626480086,0.0172228202368138,0.981700753498385,0,0
1883,"F",1984-06-01,12,0,"Non-Black / Non-Hispanic",17,13,54066.6666666667,1,6,"North Central","Rural",46.586,4,0,4,"About half (50%)",0,1,1,"Never married",0,0,660,95,0,0,0,0.874172185430464,0.125827814569536,0,0
1884,"F",1980-04-01,16,1,"Non-Black / Non-Hispanic",17,17,292168,1,0,"North Central","Rural",NA,4,1,4,"About 75%",0,1,1,"Never married",0,1,0,1008,0,0,0.000991080277502478,0,0.999008919722498,0,0
1885,"M",1983-04-01,13,1,"Non-Black / Non-Hispanic",17,17,152100,1,0,"North Central","Rural",NA,4,0,4,"About half (50%)",0,1,1,"Never married",0,11,13,787,0,0,0.0135635018495684,0.0160295930949445,0.970406905055487,0,0
1886,"M",1984-02-01,12,0,"Non-Black / Non-Hispanic",13,13,73711,1,3,"North Central","Rural",47.733,3.5,0,3,"Almost none (<10%)",4,1,1,"Never married",0,17,0,756,0,0,0.0219922380336352,0,0.978007761966365,0,0
1887,"M",1984-06-01,12,1,"Non-Black / Non-Hispanic",20,20,137158,1,3,"North Central","Rural",73.482,4,1,3.5,"Almost all (>90%)",0,1,1,"Never married",0,65,554,35,97,0,0.0865512649800266,0.737683089214381,0.0466045272969374,0.129161118508655,0
1888,"M",1984-02-01,12,0,"Non-Black / Non-Hispanic",10,10,39006.6666666667,0,6,"North Central","Rural",78.908,3.5,0,3,"About 75%",0,1,1,"Never married",0,0,29,780,0,0,0,0.0358467243510507,0.964153275648949,0,0
1890,"M",1983-02-01,13,0,"Non-Black / Non-Hispanic",12,12,21200,1,2,"North Central","Rural",45.126,1.5,0,4,"About half (50%)",1,0,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,"M",1984-11-01,12,0,"Non-Black / Non-Hispanic",12,12,21200,1,2,"Non-interview","Non-interview",15.538,3.5,0,2,"About half (50%)",0,0,1,"Never married",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,"M",1981-09-01,15,0,"Non-Black / Non-Hispanic",12,13,101440,1,4,"North Central","Rural",29.378,2,0,2,"About half (50%)",1,1,1,"Never married",0,3,0,800,0,0,0.0037359900373599,0,0.99626400996264,0,0
1893,"F",1982-06-01,14,1,"Non-Black / Non-Hispanic",12,12,114750,1,8,"North Central","Rural",65.215,3.5,0,3.5,"About 75%",0,1,1,"Never married",0,8,20,826,0,0,0.00936768149882904,0.0234192037470726,0.967213114754098,0,0
1894,"F",1980-10-01,16,0,"Non-Black / Non-Hispanic",17,13,45600,0,2,"North Central","Urban",31.442,2,0,3,"About 75%",5,1,1,"Never married",0,15,595,334,0,0,0.0158898305084746,0.630296610169492,0.353813559322034,0,0
1895,"M",1983-03-01,13,0,"Non-Black / Non-Hispanic",17,13,45600,0,2,"North Central","Rural",13.667,2.5,0,2.5,"About half (50%)",1,1,1,"Never married",0,12,1,806,0,0,0.0146520146520147,0.00122100122100122,0.984126984126984,0,0
1896,"M",1982-01-01,14,0,"Non-Black / Non-Hispanic",14,12,87850,0,5,"West","Urban",72.64,2.5,1,3,"About half (50%)",8,1,1,"Never married",0,0,0,884,0,0,0,0,1,0,0
1897,"F",1982-05-01,14,1,"Non-Black / Non-Hispanic",16,16,70250,1,3,"North Central","Urban",91.477,3.5,0,4,"About 75%",0,1,1,"Never married",0,5,193,665,0,0,0.00579374275782155,0.223638470451912,0.770567786790266,0,0
1898,"F",1984-10-01,12,1,"Non-Black / Non-Hispanic",16,16,42750,1,3,"North Central","Urban",79.084,3.5,0,4,"About 75%",2,1,1,"Never married",0,13,25,697,0,0,0.017687074829932,0.0340136054421769,0.948299319727891,0,0
1899,"F",1982-07-01,14,0,"Non-Black / Non-Hispanic",12,12,60750,1,1,"North Central","Urban",70.197,2,0,2.5,"About 75%",0,1,1,"Never married",0,0,1,122,0,0,0,0.00813008130081301,0.991869918699187,0,0
1900,"F",1983-07-01,13,0,"Non-Black / Non-Hispanic",12,12,45750,1,1,"North Central","Rural",64.721,3,0,3.5,"About half (50%)",0,1,1,"Never married",0,26,3,771,0,0,0.0325,0.00375,0.96375,0,0
1901,"F",1980-10-01,16,0,"Non-Black / Non-Hispanic",14,16,NA,0,9,"North Central","Urban",22.738,2.5,0,3,"About 75%",2,1,1,"Never married",0,2,426,509,0,0,0.00213447171824973,0.454642475987193,0.543223052294557,0,0
1902,"M",1984-01-01,12,0,"Non-Black / Non-Hispanic",14,16,35000,0,9,"South","Urban",21.999,2.5,0,3,"About 75%",0,0,1,"Never married",0,23,145,603,0,0,0.0298313878080415,0.188067444876783,0.782101167315175,0,0
1903,"F",1981-06-01,15,1,"Non-Black / Non-Hispanic",NA,NA,109610,0,1,"North Central","Urban",58.928,3,0,4,"Almost all (>90%)",0,1,1,"Never married",0,3,0,911,0,0,0.00328227571115974,0,0.99671772428884,0,0
1904,"M",1983-02-01,13,1,"Hispanic",NA,NA,105833.333333333,0,1,"North Central","Urban",71.435,4,1,3.5,"About half (50%)",0,1,1,"Never married",0,0,0,823,0,0,0,0,1,0,0
1905,"M",1981-03-01,15,0,"Non-Black / Non-Hispanic",18,15,69900,1,2,"North Central","Urban",71.44,3.5,0,3.5,"About 75%",3,1,1,"Never married",0,0,12,909,0,0,0,0.0130293159609121,0.986970684039088,0,0
1906,"F",1980-02-01,16,1,"Non-Black / Non-Hispanic",12,12,31000,0,3,"North Central","Urban",63.763,3.5,0,3.5,"About 75%",0,1,1,"Never married",0,13,0,182,0,0,0.0666666666666667,0,0.933333333333333,0,0
1907,"M",1983-07-01,13,0,"Non-Black / Non-Hispanic",12,11,37000,0,3,"North Central","Urban",28.389,2,0,2.5,"About half (50%)",0,1,1,"Never married",0,1,38,783,0,0,0.00121654501216545,0.0462287104622871,0.952554744525547,0,0
1908,"F",1981-05-01,15,0,"Non-Black / Non-Hispanic",12,13,NA,0,2,"North Central","Rural",69.209,2.5,0,2,"About half (50%)",4,1,1,"Never married",0,0,175,732,0,0,0,0.192943770672547,0.807056229327453,0,0
1909,"F",1984-12-01,12,1,"Non-Black / Non-Hispanic",12,13,24190,0,2,"North Central","Rural",78.704,2.5,0,2.5,"About 75%",0,1,1,"Never married",0,0,1,725,0,0,0,0.00137741046831956,0.99862258953168,0,0
1910,"M",1980-06-01,16,0,"Non-Black / Non-Hispanic",12,13,51250,1,0,"West","Urban",12.099,2.5,0,1.5,"About half (50%)",0,1,1,"Never married",0,0,2,963,0,0,0,0.00207253886010363,0.997927461139896,0,0
1911,"M",1982-05-01,14,0,"Non-Black / Non-Hispanic",12,13,69900,1,0,"West","Urban",18.279,2,0,2.5,"About half (50%)",1,1,1,"Never married",0,94,192,494,0,0,0.120512820512821,0.246153846153846,0.633333333333333,0,0
1912,"F",1982-09-01,14,0,"Non-Black / Non-Hispanic",10,13,66838.3333333333,0,4,"West","Urban",75.007,3,0,3,"About 25%",0,1,1,"Never married",0,2,203,646,0,0,0.00235017626321974,0.238542890716804,0.759106933019976,0,0
1913,"F",1981-10-01,15,0,"Non-Black / Non-Hispanic",12,13,NA,0,1,"West","Urban",19.044,2.5,0,2.5,"About 75%",5,1,0,"Never married",0,0,186,196,0,0,0,0.486910994764398,0.513089005235602,0,0
1914,"M",1980-10-01,16,0,"Hispanic",12,14,57875,0,10,"West","Urban",85.375,3,1,2.5,"About half (50%)",0,1,1,"Never married",0,0,0,943,0,0,0,0,1,0,0
1915,"M",1983-12-01,13,0,"Black",12,12,3385,0,4,"Non-interview","Non-interview",NA,2,0,2.5,NA,1,1,1,"Never married",0,28,85,37,0,0,0.186666666666667,0.566666666666667,0.246666666666667,0,0
1916,"F",1983-05-01,13,0,"Non-Black / Non-Hispanic",12,12,174486.666666667,0,3,"West","Urban",74.732,3,0,2.5,"About half (50%)",2,1,1,"Never married",0,0,3,799,0,0,0,0.00374064837905237,0.996259351620948,0,0
1917,"F",1982-06-01,14,0,"Non-Black / Non-Hispanic",16,16,63100,0,2,"West","Urban",40.913,3.5,0,2.5,"About half (50%)",3,1,0,"Never married",0,0,16,230,0,0,0,0.0650406504065041,0.934959349593496,0,0
1918,"M",1982-07-01,14,0,"Non-Black / Non-Hispanic",16,14,81701.3333333333,1,8,"West","Urban",89.639,4,1,4,"About half (50%)",0,1,1,"Never married",0,0,0,850,0,0,0,0,1,0,0
1919,"M",1983-12-01,13,0,"Non-Black / Non-Hispanic",16,14,160652,1,8,"West","Urban",72.831,3.5,1,3,"About 75%",0,1,1,"Never married",0,34,70,674,0,0,0.0437017994858612,0.089974293059126,0.866323907455013,0,0
1920,"M",1982-07-01,14,0,"Non-Black / Non-Hispanic",18,20,193102.5,0,0,"West","Urban",16.257,2,0,2.5,"About 75%",9,1,1,"Never married",0,0,640,236,0,0,0,0.730593607305936,0.269406392694064,0,0
1921,"F",1983-06-01,13,0,"Non-Black / Non-Hispanic",12,16,892,0,3,"West","Urban",69.511,3.5,1,3.5,"About half (50%)",0,1,1,"Never married",0,4,8,485,0,0,0.00804828973843058,0.0160965794768612,0.975855130784708,0,0
1922,"M",1984-06-01,12,0,"Non-Black / Non-Hispanic",12,16,150000,0,3,"West","Urban",60.013,3.5,0,2.5,"About half (50%)",0,1,1,"Never married",0,5,0,128,0,0,0.037593984962406,0,0.962406015037594,0,0
1923,"F",1981-10-01,15,0,"Non-Black / Non-Hispanic",16,16,20250,0,3,"West","Urban",91.969,4,0,3.5,"Almost all (>90%)",0,1,1,"Never married",0,0,25,862,0,0,0,0.028184892897407,0.971815107102593,0,0
1924,"F",1983-11-01,13,0,"Non-Black / Non-Hispanic",14,13,125650,1,6,"West","Urban",80.637,4,0,3.5,"About 75%",0,1,1,"Never married",0,0,434,358,0,0,0,0.547979797979798,0.452020202020202,0,0
1925,"M",1980-05-01,16,1,"Non-Black / Non-Hispanic",NA,NA,169237,0,1,"West","Urban",32.697,3.5,1,2.5,"About half (50%)",2,1,1,"Never married",0,0,59,913,0,0,0,0.0606995884773663,0.939300411522634,0,0
1926,"F",1980-01-01,16,0,"Hispanic",NA,12,NA,0,6,"West","Urban",NA,3.5,0,3.5,"About half (50%)",0,1,1,"Never married",0,20,128,870,0,0,0.0196463654223969,0.12573673870334,0.854616895874263,0,0
1927,"M",1980-01-01,16,0,"Hispanic",NA,12,0,0,6,"West","Urban",NA,1.5,0,2,"About 75%",0,1,1,"Never married",0,7,0,795,0,0,0.00872817955112219,0,0.991271820448878,0,0
